"","segment","Effort","TRIPID","TripID_Num","survey","Season","SIGHTTIME","USEDINEST","CLOUDCOVERAGE","TURBIDITY","beaufort","SUBJ_WAVG","GLAREMAG_WAVG","CELLAREA_KM2","object","SPECIES","Species_Hab_Num","detected","SIGHTLAT","SIGHTLON","observer","TEAM","OBSERVER_Name","BEHAVIOR","CUE","SWELLHEIGHT","distance","AVAILAFT","TRANSECT","SWIMDIR","size","ECOREGION","survey.1","plat.id","surv.id","Region.Label","Sample.Label","JD"
"3128","3031795.2012.39",5.702,"TONE12FAL",6,2,3,NA,"",NA,NA,3.525,1.5,0,99.217726,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"MAB","NEA",2,4,"9530. TONE12FAL:3031795:38","9289. 3031795",308
"3129","3031796.2011.31",0.126,"TONE11SUM",3,2,2,NA,"",NA,NA,1.4,3,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"MAB","NEA",2,2,"9533. TONE11SUM:3031796:30","9292. 3031796",244
"3130","3031796.2012.39",0.271,"TONE12FAL",6,2,3,NA,"",NA,NA,3,3,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"MAB","NEA",2,4,"9532. TONE12FAL:3031796:38","9291. 3031796",308
"3131","3031797.2011.31",0.59,"TONE11SUM",3,2,2,NA,"",NA,NA,3.5,2.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"MAB","NEA",2,2,"9538. TONE11SUM:3031797:30","9297. 3031797",244
"3132","3031797.2012.39",0.251,"TONE12FAL",6,2,3,NA,"",NA,NA,2,3.25,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"MAB","NEA",2,4,"9536. TONE12FAL:3031797:38","9295. 3031797",308
"3133","3031805.2012.13",4.803,"TONE12SPR",5,2,1,NA,"",NA,NA,1.886,2.75,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"9552. TONE12SPR:3031805:12","9311. 3031805",100
"3134","3031805.2012.39",8.794,"TONE12FAL",6,2,3,NA,"",NA,NA,1.2,3.25,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,4,"9554. TONE12FAL:3031805:38","9313. 3031805",308
"3135","3031805.2012.42",9.337,"TONE12FAL",6,2,3,NA,"",NA,NA,4.137,1.706,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,4,"9551. TONE12FAL:3031805:41","9310. 3031805",332
"3136","3031806.2012.13",5.417,"TONE12SPR",5,2,1,NA,"",NA,NA,1.8,2.75,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"9561. TONE12SPR:3031806:12","9320. 3031806",100
"3137","3031806.2012.39",1.427,"TONE12FAL",6,2,3,17.01,"yes",5,0,1.2,3.25,3,100,28857,"MIWH",-9999,-9999,41.42611694,-69.87012482,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/6",220,-9999,"GB","NEA",2,4,"2350. TONE12FAL:3031806:38","2335. 3031806",308
"3138","3031806.2012.39",1.427,"TONE12FAL",6,2,3,17.01,"yes",5,0,1.2,3.25,3,100,28857,"MIWH",-9999,-9999,41.42611694,-69.87012482,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/6",220,-9999,"GB","NEA",2,4,"2350. TONE12FAL:3031806:38","2335. 3031806",308
"3139","3031806.2012.42",0.883,"TONE12FAL",6,2,3,NA,"",NA,NA,4.3,1.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,4,"9560. TONE12FAL:3031806:41","9319. 3031806",332
"3140","3031808.2012.13",10.231,"TONE12SPR",5,2,1,15.864,"yes",2,2,2.3,1.75,3,100,29109,"HAPO",-9999,-9999,41.37155533,-69.56751251,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/28",-1,-9999,"GB","NEA",2,5,"2422. TONE12SPR:3031808:12","2407. 3031808",100
"3141","3031808.2012.13",10.231,"TONE12SPR",5,2,1,15.867,"yes",2,2,2.3,1.75,3,100,29110,"HAPO",-9999,-9999,41.36565399,-69.56959534,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/28",10,-9999,"GB","NEA",2,5,"2422. TONE12SPR:3031808:12","2407. 3031808",100
"3142","3031808.2012.13",10.231,"TONE12SPR",5,2,1,15.867,"yes",2,2,2.3,1.75,3,100,29110,"HAPO",-9999,-9999,41.36565399,-69.56959534,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/28",10,-9999,"GB","NEA",2,5,"2422. TONE12SPR:3031808:12","2407. 3031808",100
"3143","3031808.2012.13",10.231,"TONE12SPR",5,2,1,15.867,"yes",2,2,2.3,1.75,3,100,29111,"HAPO",-9999,-9999,41.36467361,-69.56994629,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/28",0,-9999,"GB","NEA",2,5,"2422. TONE12SPR:3031808:12","2407. 3031808",100
"3144","3031808.2012.13",10.231,"TONE12SPR",5,2,1,15.867,"yes",2,2,2.3,1.75,3,100,29111,"HAPO",-9999,-9999,41.36467361,-69.56994629,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/28",0,-9999,"GB","NEA",2,5,"2422. TONE12SPR:3031808:12","2407. 3031808",100
"3145","3031808.2012.13",10.231,"TONE12SPR",5,2,1,15.864,"yes",2,2,2.3,1.75,3,100,29109,"HAPO",-9999,-9999,41.37155533,-69.56751251,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/28",-1,-9999,"GB","NEA",2,5,"2422. TONE12SPR:3031808:12","2407. 3031808",100
"3146","3031808.2011.30",10.013,"TONE11SUM",3,2,2,NA,"",NA,NA,1.3,3.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,2,"9572. TONE11SUM:3031808:29","9331. 3031808",236
"3147","3031810.2011.30",5.539,"TONE11SUM",3,2,2,NA,"",NA,NA,1.3,3.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,2,"9574. TONE11SUM:3031810:29","9333. 3031810",236
"3148","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.882,"yes",0,2,3,3.25,3,100,29160,"RIWH",-9999,-9999,41.37080765,-69.18405151,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",190,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3149","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.889,"yes",0,2,3,3.25,3,100,29163,"SEWH",-9999,-9999,41.38332367,-69.1792984,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",290,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3150","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.888,"yes",0,2,3,3.25,3,100,29162,"SEWH",-9999,-9999,41.38235855,-69.17966461,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",290,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3151","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.884,"yes",0,2,3,3.25,3,100,29161,"RIWH",-9999,-9999,41.37561798,-69.18222809,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",340,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3152","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.889,"yes",0,2,3,3.25,3,100,29163,"SEWH",-9999,-9999,41.38332367,-69.1792984,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",290,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3153","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.888,"yes",0,2,3,3.25,3,100,29162,"SEWH",-9999,-9999,41.38235855,-69.17966461,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",290,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3154","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.882,"yes",0,2,3,3.25,3,100,29160,"RIWH",-9999,-9999,41.37080765,-69.18405151,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",190,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3155","3031811.2012.13",10.242,"TONE12SPR",5,2,1,17.884,"yes",0,2,3,3.25,3,100,29161,"RIWH",-9999,-9999,41.37561798,-69.18222809,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","L/08",340,-9999,"GB","NEA",2,5,"2439. TONE12SPR:3031811:12","2424. 3031811",100
"3156","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.984,"yes",5,1,2.8,3.17,3,100,28616,"HUWH",-9999,-9999,41.31913376,-69.20334625,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",340,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3157","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.994,"yes",5,1,2.8,3.17,3,100,28620,"HUWH",-9999,-9999,41.33628845,-69.20030212,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",-1,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3158","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.986,"yes",5,1,2.8,3.17,3,100,28617,"HUWH",-9999,-9999,41.32103729,-69.20300293,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",330,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3159","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.994,"yes",5,1,2.8,3.17,3,100,28620,"HUWH",-9999,-9999,41.33628845,-69.20030212,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",-1,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3160","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.984,"yes",5,1,2.8,3.17,3,100,28615,"HUWH",-9999,-9999,41.3181839,-69.20350647,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",340,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3161","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.986,"yes",5,1,2.8,3.17,3,100,28617,"HUWH",-9999,-9999,41.32103729,-69.20300293,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",330,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3162","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.991,"yes",5,1,2.8,3.17,3,100,28618,"MIWH",-9999,-9999,41.33057785,-69.20133972,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",320,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3163","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.984,"yes",5,1,2.8,3.17,3,100,28616,"HUWH",-9999,-9999,41.31913376,-69.20334625,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",340,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3164","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.984,"yes",5,1,2.8,3.17,3,100,28615,"HUWH",-9999,-9999,41.3181839,-69.20350647,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",340,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3165","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.994,"yes",5,1,2.8,3.17,3,100,28619,"FIWH",1,1,41.33535004,-69.20052338,2,"back","PD1","SWIMMING","Disturbance",NA,177,"Y","A/7",350,1,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3166","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.994,"yes",5,1,2.8,3.17,3,100,28619,"FIWH",1,1,41.33535004,-69.20052338,1,"front","RD2","SWIMMING","Disturbance",NA,177,"Y","A/7",350,1,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3167","3031811.2012.38",10.26,"TONE12FAL",6,2,3,19.991,"yes",5,1,2.8,3.17,3,100,28618,"MIWH",-9999,-9999,41.33057785,-69.20133972,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/7",320,-9999,"GB","NEA",2,4,"2293. TONE12FAL:3031811:37","2278. 3031811",300
"3168","3031817.2012.14",10.17,"TONE12SPR",5,2,1,NA,"",NA,NA,2,2.792,2.819,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"9588. TONE12SPR:3031817:13","9345. 3031817",108
"3169","3031817.2012.38",10.17,"TONE12FAL",6,2,3,NA,"",NA,NA,4.3,1.624,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,4,"9587. TONE12FAL:3031817:37","9345. 3031817",300
"3170","3031820.2012.17",10.151,"TONE12SPR",5,2,1,NA,"",NA,NA,3.777,2.246,2.682,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"9597. TONE12SPR:3031820:16","9354. 3031820",132
"3171","3031820.2011.30",10.15,"TONE11SUM",3,2,2,NA,"",NA,NA,1,3.5,1,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,2,"9601. TONE11SUM:3031820:29","9358. 3031820",236
"3172","3031823.2012.14",10.164,"TONE12SPR",5,2,1,NA,"",NA,NA,2.5,3.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"10123. TONE12SPR:3031823:13","9876. 3031823",108
"3173","3031823.2011.30",10.143,"TONE11SUM",3,2,2,16.054,"yes",40,1,1,3.5,3,100,27700,"SEWH",-9999,-9999,41.25228119,-67.77250671,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","R/17",95,-9999,"GB","NEA",2,2,"2164. TONE11SUM:3031823:29","2151. 3031823",236
"3174","3031823.2011.30",10.143,"TONE11SUM",3,2,2,16.054,"yes",40,1,1,3.5,3,100,27700,"SEWH",-9999,-9999,41.25228119,-67.77250671,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","R/17",95,-9999,"GB","NEA",2,2,"2164. TONE11SUM:3031823:29","2151. 3031823",236
"3175","3031823.2012.38",10.143,"TONE12FAL",6,2,3,NA,"",NA,NA,2.8,3.25,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,4,"10122. TONE12FAL:3031823:37","2151. 3031823",300
"3176","3031829.2012.12",10.14,"TONE12SPR",5,2,1,NA,"",NA,NA,2.965,3,2,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"10131. TONE12SPR:3031829:11","9884. 3031829",92
"3177","3031829.2012.15",10.136,"TONE12SPR",5,2,1,NA,"",NA,NA,3,2,2,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,5,"10130. TONE12SPR:3031829:14","9883. 3031829",116
"3178","3031829.2012.39",6.995,"TONE12FAL",6,2,3,NA,"",NA,NA,3.8,2.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"GB","NEA",2,4,"10129. TONE12FAL:3031829:38","9882. 3031829",308
"3179","3031835.2012.17",10.161,"TONE12SPR",5,2,1,NA,"",NA,NA,2.6,2.5,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NEA",2,5,"10136. TONE12SPR:3031835:16","9889. 3031835",132
"3180","3031835.2012.39",10.16,"TONE12FAL",6,2,3,13.915,"yes",20,0,3.4,3,3,100,28686,"UNWH",-9999,-9999,41.16007233,-66.35190582,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/11",180,-9999,"SB","NEA",2,4,"2306. TONE12FAL:3031835:38","2291. 3031835",308
"3181","3031835.2012.39",10.16,"TONE12FAL",6,2,3,13.915,"yes",20,0,3.4,3,3,100,28686,"UNWH",-9999,-9999,41.16007233,-66.35190582,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","A/11",180,-9999,"SB","NEA",2,4,"2306. TONE12FAL:3031835:38","2291. 3031835",308
"3182","3031836.2011.28",10.002,"HB1103",4,1,2,12.772,"yes",7,NA,1.3,3,1,100,10952,"SADO",-9999,-9999,41.16872,-66.26101,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",240,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3183","3031836.2011.28",10.002,"HB1103",4,1,2,12.772,"yes",7,NA,1.3,3,1,100,11020,"STDO",-9999,-9999,41.16872,-66.26101,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",240,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3184","3031836.2011.28",10.002,"HB1103",4,1,2,12.557,"yes",7,NA,1.3,3,1,100,10944,"GRAM",-9999,-9999,41.20423,-66.25628,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",NA,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3185","3031836.2011.28",10.002,"HB1103",4,1,2,12.728,"yes",7,NA,1.3,3,1,100,10950,"SADO",-9999,-9999,41.17627,-66.25989,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",200,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3186","3031836.2011.28",10.002,"HB1103",4,1,2,12.728,"yes",7,NA,1.3,3,1,100,10950,"SADO",-9999,-9999,41.17627,-66.25989,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",200,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3187","3031836.2011.28",10.002,"HB1103",4,1,2,12.772,"yes",7,NA,1.3,3,1,100,10952,"SADO",-9999,-9999,41.16872,-66.26101,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",240,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3188","3031836.2011.28",10.002,"HB1103",4,1,2,12.474,"yes",7,NA,1.3,3,1,100,10939,"FIWH",1,0,41.21783,-66.25491,2,"lower","KQ1","SWIMMING","Animal",0.2,301.3414,"","4",260,1,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3189","3031836.2011.28",10.002,"HB1103",4,1,2,12.742,"yes",7,NA,1.3,3,1,100,10951,"SADO",-9999,-9999,41.17389,-66.26025,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",245,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3190","3031836.2011.28",10.002,"HB1103",4,1,2,12.494,"yes",7,NA,1.3,3,1,100,10941,"MIWH",-9999,-9999,41.21452,-66.25522,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",180,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3191","3031836.2011.28",10.002,"HB1103",4,1,2,12.676,"yes",7,NA,1.3,3,1,100,10949,"BODO",-9999,-9999,41.18502,-66.25857,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",240,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3192","3031836.2011.28",10.002,"HB1103",4,1,2,12.494,"yes",7,NA,1.3,3,1,100,10941,"MIWH",-9999,-9999,41.21452,-66.25522,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",180,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3193","3031836.2011.28",10.002,"HB1103",4,1,2,12.742,"yes",7,NA,1.3,3,1,100,10951,"SADO",-9999,-9999,41.17389,-66.26025,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",245,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3194","3031836.2011.28",10.002,"HB1103",4,1,2,12.659,"yes",7,NA,1.3,3,1,100,10948,"SADO",-9999,-9999,41.18781,-66.25815,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",260,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3195","3031836.2011.28",10.002,"HB1103",4,1,2,12.486,"yes",7,NA,1.3,3,1,100,10940,"SADO",-9999,-9999,41.21579,-66.2551,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",200,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3196","3031836.2011.28",10.002,"HB1103",4,1,2,12.557,"yes",7,NA,1.3,3,1,100,10944,"GRAM",-9999,-9999,41.20423,-66.25628,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",NA,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3197","3031836.2011.28",10.002,"HB1103",4,1,2,12.584,"yes",7,NA,1.3,3,1,100,10945,"MIWH",-9999,-9999,41.19981,-66.2567,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",250,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3198","3031836.2011.28",10.002,"HB1103",4,1,2,12.772,"yes",7,NA,1.3,3,1,100,11020,"STDO",-9999,-9999,41.16872,-66.26101,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",240,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3199","3031836.2011.28",10.002,"HB1103",4,1,2,12.644,"yes",7,NA,1.3,3,1,100,10947,"SADO",-9999,-9999,41.19029,-66.25778,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",270,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3200","3031836.2011.28",10.002,"HB1103",4,1,2,12.659,"yes",7,NA,1.3,3,1,100,10948,"SADO",-9999,-9999,41.18781,-66.25815,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",260,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3201","3031836.2011.28",10.002,"HB1103",4,1,2,12.913,"yes",7,NA,1.3,3,1,100,10955,"STDO",-9999,-9999,41.14493,-66.26361,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",110,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3202","3031836.2011.28",10.002,"HB1103",4,1,2,12.676,"yes",7,NA,1.3,3,1,100,10949,"BODO",-9999,-9999,41.18502,-66.25857,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",240,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3203","3031836.2011.28",10.002,"HB1103",4,1,2,12.584,"yes",7,NA,1.3,3,1,100,10945,"MIWH",-9999,-9999,41.19981,-66.2567,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",250,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3204","3031836.2011.28",10.002,"HB1103",4,1,2,12.644,"yes",7,NA,1.3,3,1,100,10947,"SADO",-9999,-9999,41.19029,-66.25778,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",270,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3205","3031836.2011.28",10.002,"HB1103",4,1,2,12.486,"yes",7,NA,1.3,3,1,100,10940,"SADO",-9999,-9999,41.21579,-66.2551,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",200,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3206","3031836.2011.28",10.002,"HB1103",4,1,2,12.913,"yes",7,NA,1.3,3,1,100,10955,"STDO",-9999,-9999,41.14493,-66.26361,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","4",110,-9999,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3207","3031836.2011.28",10.002,"HB1103",4,1,2,12.474,"yes",7,NA,1.3,3,1,100,10939,"FIWH",1,1,41.21783,-66.25491,1,"upper","KQ1","SWIMMING","Animal",0.2,301.3414,"","4",260,1,"SB","NES",1,1,"958. HB1103:3031836:27","955. 3031836",220
"3208","3031836.2013.29",10.001,"HB1303",7,1,2,22.122,"yes",6,NA,2.395,3,2.365,100,12673,"FIWH",1,1,41.20922,-66.25625,2,"lower","EM4 ","SWIMMING","Blow",0.6,3764.624,"","4",350,1,"SB","NES",1,2,"957. HB1303:3031836:28","954. 3031836",228
"3209","3031836.2013.29",10.001,"HB1303",7,1,2,22.337,"yes",6,NA,2.395,3,2.365,100,12681,"GRAM",-9999,-9999,41.17046,-66.26084,-9999,"-9999","-9999","-9999","-9999",0.6,-9999,"-9999","4",0,-9999,"SB","NES",1,2,"957. HB1303:3031836:28","954. 3031836",228
"3210","3031836.2013.29",10.001,"HB1303",7,1,2,22.291,"yes",6,NA,2.395,3,2.365,100,12680,"UNLW",-9999,-9999,41.17883,-66.25972,-9999,"-9999","-9999","-9999","-9999",0.6,-9999,"-9999","4",NA,-9999,"SB","NES",1,2,"957. HB1303:3031836:28","954. 3031836",228
"3211","3031836.2013.29",10.001,"HB1303",7,1,2,22.337,"yes",6,NA,2.395,3,2.365,100,12681,"GRAM",-9999,-9999,41.17046,-66.26084,-9999,"-9999","-9999","-9999","-9999",0.6,-9999,"-9999","4",0,-9999,"SB","NES",1,2,"957. HB1303:3031836:28","954. 3031836",228
"3212","3031836.2013.29",10.001,"HB1303",7,1,2,22.166,"yes",6,NA,2.395,3,2.365,100,12561,"GRAM",-9999,-9999,41.20147,-66.25712,-9999,"-9999","-9999","-9999","-9999",0.6,-9999,"-9999","4",75,-9999,"SB","NES",1,2,"957. HB1303:3031836:28","954. 3031836",228
"3213","3031836.2013.29",10.001,"HB1303",7,1,2,22.091,"yes",6,NA,2.395,3,2.365,100,12672,"FIWH",1,0,41.21477,-66.25567,2,"lower","TP3 ","SWIMMING","Blow",0.6,2696.393,"","4",180,2,"SB","NES",1,2,"957. HB1303:3031836:28","954. 3031836",228
